,date,open,close,high,low,volume,code
1744,2017-03-21,317.907,325.367,327.857,317.857,48460.0,600519
1745,2017-03-22,321.887,325.837,325.957,316.357,45532.0,600519
1746,2017-03-23,323.387,321.147,325.347,317.957,34504.0,600519
1747,2017-03-24,323.677,318.177,324.577,316.357,33287.0,600519
1748,2017-03-27,317.387,310.177,320.617,309.747,53690.0,600519
1749,2017-03-28,311.307,311.617,312.507,308.017,41187.0,600519
1750,2017-03-29,312.367,315.007,317.157,311.257,37299.0,600519
1751,2017-03-30,314.357,317.497,318.247,313.957,31612.0,600519
1752,2017-03-31,317.557,317.717,319.357,315.537,24474.0,600519
1753,2017-04-05,317.017,321.017,326.347,316.357,40789.0,600519
1754,2017-04-06,320.367,323.267,324.357,317.987,28857.0,600519
1755,2017-04-07,324.347,324.227,325.357,320.957,24097.0,600519
1756,2017-04-10,325.357,320.557,325.357,319.357,28869.0,600519
1757,2017-04-11,319.407,316.647,322.057,311.957,43530.0,600519
1758,2017-04-12,316.647,321.587,322.357,316.157,27002.0,600519
1759,2017-04-13,322.137,329.747,329.947,321.867,45648.0,600519
1760,2017-04-14,330.787,326.807,331.237,326.357,23646.0,600519
1761,2017-04-17,322.357,327.147,329.637,319.907,28793.0,600519
1762,2017-04-18,325.957,336.007,337.907,325.957,49581.0,600519
1763,2017-04-19,334.357,337.097,340.457,334.217,37550.0,600519
1764,2017-04-20,337.447,346.667,351.787,337.447,50457.0,600519
1765,2017-04-21,346.357,331.887,346.957,331.357,49332.0,600519
1766,2017-04-24,331.977,329.907,336.357,320.357,50037.0,600519
1767,2017-04-25,336.157,350.247,351.527,336.157,76192.0,600519
1768,2017-04-26,350.207,349.317,360.037,344.367,56624.0,600519
1769,2017-04-27,346.887,352.797,353.327,341.787,28240.0,600519
1770,2017-04-28,353.347,344.837,354.357,341.257,49505.0,600519
1771,2017-05-02,342.957,343.437,346.357,340.537,23291.0,600519
1772,2017-05-03,342.357,348.967,349.017,342.357,20267.0,600519
1773,2017-05-04,345.987,347.357,349.837,345.987,26709.0,600519
1774,2017-05-05,347.557,347.547,354.137,346.457,37437.0,600519
1775,2017-05-08,347.537,336.837,348.357,336.077,40721.0,600519
1776,2017-05-09,335.797,340.117,341.237,329.357,52801.0,600519
1777,2017-05-10,339.757,341.447,345.797,338.377,26039.0,600519
1778,2017-05-11,339.757,343.517,346.057,337.867,30467.0,600519
1779,2017-05-12,344.947,344.827,346.657,341.367,22337.0,600519
1780,2017-05-15,344.477,350.907,351.707,344.477,33447.0,600519
1781,2017-05-16,350.957,361.477,362.577,349.617,50164.0,600519
1782,2017-05-17,360.357,357.957,361.547,356.237,27515.0,600519
1783,2017-05-18,356.407,360.897,362.057,356.367,24300.0,600519
1784,2017-05-19,360.927,372.177,373.157,360.927,38310.0,600519
1785,2017-05-22,370.397,373.137,377.367,367.557,35321.0,600519
1786,2017-05-23,373.607,385.557,385.827,373.607,48454.0,600519
1787,2017-05-24,384.257,381.677,387.837,377.357,40226.0,600519
1788,2017-05-25,380.067,381.957,384.317,378.857,28898.0,600519
1789,2017-05-26,382.177,383.277,386.957,379.357,27386.0,600519
1790,2017-05-31,381.357,374.297,381.857,371.467,44312.0,600519
1791,2017-06-01,373.857,380.637,381.307,372.367,40604.0,600519
1792,2017-06-02,381.357,378.667,382.307,376.957,21785.0,600519
1793,2017-06-05,379.397,375.767,380.357,373.707,19241.0,600519
1794,2017-06-06,376.327,380.177,380.357,375.557,20402.0,600519
1795,2017-06-07,380.477,390.727,391.357,380.477,38834.0,600519
1796,2017-06-08,392.677,395.667,395.757,389.857,28951.0,600519
1797,2017-06-09,395.597,397.097,402.157,394.357,31430.0,600519
1798,2017-06-12,398.357,404.237,406.797,396.357,35109.0,600519
1799,2017-06-13,404.407,404.397,405.857,398.357,24237.0,600519
1800,2017-06-14,404.147,405.747,408.857,401.837,33768.0,600519
1801,2017-06-15,406.357,395.657,406.837,395.357,50202.0,600519
1802,2017-06-16,392.857,393.987,398.847,392.617,33331.0,600519
1803,2017-06-19,393.317,401.527,401.747,393.317,38536.0,600519
1804,2017-06-20,404.357,397.657,406.237,397.017,34505.0,600519
1805,2017-06-21,400.907,404.067,404.357,397.387,42038.0,600519
1806,2017-06-22,404.377,404.107,409.287,402.557,38242.0,600519
1807,2017-06-23,404.217,404.087,406.237,399.687,31303.0,600519
1808,2017-06-26,404.367,416.037,416.357,403.357,52932.0,600519
1809,2017-06-27,414.177,415.457,416.357,412.207,27980.0,600519
1810,2017-06-28,415.447,406.657,415.447,404.357,37728.0,600519
1811,2017-06-29,407.657,404.367,408.707,401.357,35092.0,600519
1812,2017-06-30,402.867,403.207,405.517,399.157,22427.0,600519
1813,2017-07-03,405.557,391.727,405.557,389.257,49628.0,600519
1814,2017-07-04,390.317,383.277,391.357,380.357,56488.0,600519
1815,2017-07-05,384.367,391.487,391.687,384.367,37540.0,600519
1816,2017-07-06,389.467,387.337,391.557,381.957,42044.0,600519
1817,2017-07-07,389.194,384.114,389.244,379.344,37796.0,600519
1818,2017-07-10,385.024,392.614,393.044,381.114,36624.0,600519
1819,2017-07-11,392.644,401.274,402.724,392.144,44601.0,600519
1820,2017-07-12,403.944,395.614,404.134,393.144,28950.0,600519
1821,2017-07-13,393.494,394.304,400.054,391.824,25951.0,600519
1822,2017-07-14,394.394,394.554,396.904,391.194,17726.0,600519
1823,2017-07-17,395.184,388.214,396.184,384.424,35263.0,600519
1824,2017-07-18,390.134,390.694,392.134,386.144,30684.0,600519
1825,2017-07-19,392.144,395.004,401.764,390.944,56259.0,600519
1826,2017-07-20,394.004,404.614,405.034,394.004,46634.0,600519
1827,2017-07-21,405.104,411.344,413.154,401.804,46792.0,600519
1828,2017-07-24,413.024,415.944,423.494,413.024,42716.0,600519
1829,2017-07-25,420.344,416.104,420.944,414.244,21929.0,600519
1830,2017-07-26,416.194,409.774,419.774,404.704,31470.0,600519
1831,2017-07-27,409.774,412.014,413.994,409.244,19595.0,600519
1832,2017-07-28,409.144,422.064,422.214,405.854,46618.0,600519
1833,2017-07-31,422.144,419.364,426.104,419.144,38412.0,600519
1834,2017-08-01,419.144,418.384,421.144,415.544,27501.0,600519
1835,2017-08-02,418.184,420.984,423.024,416.654,26774.0,600519
1836,2017-08-03,421.824,415.364,424.994,413.774,31768.0,600519
1837,2017-08-04,415.144,411.784,417.124,410.744,18681.0,600519
1838,2017-08-07,410.644,419.704,420.544,409.274,23099.0,600519
1839,2017-08-08,420.144,420.724,422.364,417.644,16051.0,600519
1840,2017-08-09,422.984,428.994,431.124,420.174,41794.0,600519
1841,2017-08-10,429.234,429.774,437.744,427.144,35364.0,600519
1842,2017-08-11,427.144,422.204,434.694,421.624,36572.0,600519
1843,2017-08-14,423.354,437.974,438.244,423.354,39331.0,600519
1844,2017-08-15,438.254,434.114,439.244,433.154,27163.0,600519
1845,2017-08-16,436.144,434.634,436.944,431.144,18587.0,600519
1846,2017-08-17,435.744,430.834,435.744,427.944,25846.0,600519
1847,2017-08-18,430.944,427.794,432.584,426.144,23857.0,600519
1848,2017-08-21,426.144,427.874,432.544,425.084,23546.0,600519
1849,2017-08-22,425.544,425.364,427.624,414.144,42457.0,600519
1850,2017-08-23,423.594,432.154,432.774,422.464,27214.0,600519
1851,2017-08-24,432.134,430.954,434.544,430.164,18156.0,600519
1852,2017-08-25,431.594,431.134,432.394,427.464,17297.0,600519
1853,2017-08-28,431.144,430.184,435.434,429.174,29021.0,600519
1854,2017-08-29,431.164,427.584,433.024,426.154,25176.0,600519
1855,2017-08-30,427.844,431.114,431.894,427.304,18503.0,600519
1856,2017-08-31,432.184,429.294,433.024,427.944,18736.0,600519
1857,2017-09-01,428.344,433.324,434.424,428.174,31451.0,600519
1858,2017-09-04,433.324,430.564,434.804,429.414,18931.0,600519
1859,2017-09-05,431.024,428.134,432.134,427.644,22622.0,600519
1860,2017-09-06,428.144,423.124,430.914,422.984,33006.0,600519
1861,2017-09-07,423.454,419.414,425.044,418.204,33320.0,600519
1862,2017-09-08,416.394,412.514,418.644,412.144,41173.0,600519
1863,2017-09-11,409.234,416.464,420.364,408.124,45374.0,600519
1864,2017-09-12,417.644,423.054,424.144,416.544,34341.0,600519
1865,2017-09-13,423.144,429.774,430.344,419.524,33075.0,600519
1866,2017-09-14,431.134,428.854,432.174,427.134,19399.0,600519
1867,2017-09-15,430.644,427.984,430.644,426.144,16039.0,600519
1868,2017-09-18,428.284,437.114,438.644,428.284,42206.0,600519
1869,2017-09-19,438.444,435.094,440.644,434.154,23054.0,600519
1870,2017-09-20,435.044,434.344,438.164,434.144,17318.0,600519
1871,2017-09-21,434.084,436.914,438.724,431.024,19402.0,600519
1872,2017-09-22,435.044,438.074,438.324,433.944,16343.0,600519
1873,2017-09-25,438.454,445.384,446.344,438.444,32697.0,600519
1874,2017-09-26,444.834,447.434,448.144,441.744,25470.0,600519
1875,2017-09-27,447.064,446.354,449.174,444.214,16671.0,600519
1876,2017-09-28,445.344,456.604,458.344,445.294,25969.0,600519
1877,2017-09-29,454.144,455.784,464.024,453.644,22436.0,600519
1878,2017-10-09,462.684,465.914,473.694,458.244,34891.0,600519
1879,2017-10-10,465.194,478.204,478.634,465.154,31006.0,600519
1880,2017-10-11,476.244,483.684,489.394,476.244,33406.0,600519
1881,2017-10-12,483.144,482.234,485.644,478.324,19646.0,600519
1882,2017-10-13,483.144,494.294,494.744,480.154,27858.0,600519
1883,2017-10-16,498.134,498.834,504.804,494.014,29909.0,600519
1884,2017-10-17,499.114,494.874,499.114,492.144,20977.0,600519
1885,2017-10-18,492.344,498.864,500.734,492.344,19178.0,600519
1886,2017-10-19,499.144,520.744,523.294,498.864,40658.0,600519
1887,2017-10-20,519.144,512.474,519.144,509.904,31534.0,600519
1888,2017-10-23,513.064,511.554,518.644,506.144,23771.0,600519
1889,2017-10-24,510.144,505.474,511.944,501.754,31274.0,600519
1890,2017-10-25,507.894,503.814,509.824,500.204,25076.0,600519
1891,2017-10-26,543.144,543.234,551.144,530.054,115434.0,600519
1892,2017-10-27,540.254,587.774,593.144,538.174,84383.0,600519
1893,2017-10-30,581.194,560.224,582.144,559.144,81007.0,600519
1894,2017-10-31,560.154,556.174,565.744,550.024,51875.0,600519
1895,2017-11-01,559.024,561.154,569.684,557.364,43435.0,600519
1896,2017-11-02,565.094,565.064,567.924,559.144,34249.0,600519
1897,2017-11-03,566.794,577.314,581.584,566.794,48188.0,600519
1898,2017-11-06,579.644,591.204,595.764,578.344,48513.0,600519
1899,2017-11-07,588.724,580.214,595.294,576.324,55564.0,600519
1900,2017-11-08,580.474,588.524,592.644,580.474,43951.0,600519
1901,2017-11-09,586.144,588.214,592.294,582.754,33641.0,600519
1902,2017-11-10,588.574,616.094,621.544,588.574,74078.0,600519
1903,2017-11-13,618.144,626.024,630.924,613.944,49869.0,600519
1904,2017-11-14,625.284,616.894,625.364,615.494,46366.0,600519
1905,2017-11-15,616.894,626.224,628.134,612.144,45036.0,600519
1906,2017-11-16,624.154,657.254,658.104,624.154,60716.0,600519
1907,2017-11-17,634.144,628.394,647.144,615.914,123861.0,600519
1908,2017-11-20,614.944,617.294,623.744,598.144,88305.0,600519
1909,2017-11-21,607.144,615.394,626.944,600.164,96016.0,600519
1910,2017-11-22,615.144,588.664,626.144,588.144,128498.0,600519
1911,2017-11-23,580.144,571.874,584.144,568.364,109599.0,600519
1912,2017-11-24,574.044,568.184,580.644,560.374,76541.0,600519
1913,2017-11-27,572.144,559.434,574.474,551.154,63548.0,600519
1914,2017-11-28,563.204,586.374,587.024,562.144,70291.0,600519
1915,2017-11-29,588.084,576.264,590.114,572.154,46763.0,600519
1916,2017-11-30,573.654,569.144,586.624,564.144,38019.0,600519
1917,2017-12-01,576.154,560.494,577.134,558.274,47192.0,600519
1918,2017-12-04,562.094,575.934,582.244,554.864,54267.0,600519
1919,2017-12-05,572.144,571.104,585.544,568.274,47465.0,600519
1920,2017-12-06,569.644,563.154,582.244,558.144,58174.0,600519
1921,2017-12-07,563.094,554.834,563.134,553.404,51032.0,600519
1922,2017-12-08,553.564,565.424,566.994,553.564,45503.0,600519
1923,2017-12-11,569.144,589.134,590.094,569.144,72849.0,600519
1924,2017-12-12,596.844,589.464,596.914,589.164,47889.0,600519
1925,2017-12-13,593.134,606.354,608.144,588.864,48502.0,600519
1926,2017-12-14,608.124,602.694,609.444,598.644,31967.0,600519
1927,2017-12-15,602.144,591.934,606.094,588.924,32255.0,600519
1928,2017-12-18,598.144,603.914,607.944,596.724,39162.0,600519
1929,2017-12-19,601.144,605.234,610.584,599.144,44072.0,600519
1930,2017-12-20,608.044,623.054,625.004,602.174,63601.0,600519
1931,2017-12-21,621.144,619.884,625.564,613.644,46680.0,600519
1932,2017-12-22,618.144,621.064,624.044,615.154,28317.0,600519
1933,2017-12-25,624.144,626.264,634.444,621.864,36214.0,600519
1934,2017-12-26,626.324,618.954,631.134,614.644,31867.0,600519
1935,2017-12-27,623.004,602.324,623.004,600.644,37722.0,600519
1936,2017-12-28,625.144,656.834,658.044,609.464,124141.0,600519
1937,2017-12-29,656.144,635.634,664.644,629.744,76038.0,600519
1938,2018-01-02,638.144,641.994,648.304,628.034,49612.0,600519
1939,2018-01-03,639.644,654.004,659.544,637.884,52019.0,600519
1940,2018-01-04,659.544,675.214,681.644,657.474,72205.0,600519
1941,2018-01-05,679.144,676.504,684.174,666.364,39989.0,600519
1942,2018-01-08,673.164,690.274,694.644,673.164,52204.0,600519
1943,2018-01-09,690.354,720.664,721.144,690.354,64591.0,600519
1944,2018-01-10,723.144,723.854,727.024,711.624,47714.0,600519
1945,2018-01-11,725.144,712.954,726.144,710.144,50656.0,600519
1946,2018-01-12,711.914,726.564,726.944,705.164,45988.0,600519
1947,2018-01-15,731.604,723.514,737.204,717.164,52473.0,600519
1948,2018-01-16,718.624,711.084,726.754,706.144,65428.0,600519
1949,2018-01-17,708.144,686.074,712.144,676.654,90709.0,600519
1950,2018-01-18,686.074,688.884,703.144,682.234,58978.0,600519
1951,2018-01-19,691.044,688.324,697.044,677.164,50925.0,600519
1952,2018-01-22,689.954,711.784,712.144,689.954,67126.0,600519
1953,2018-01-23,715.954,711.924,718.144,706.744,49549.0,600519
1954,2018-01-24,714.584,702.604,714.604,696.744,43298.0,600519
1955,2018-01-25,699.144,707.304,714.144,689.144,50040.0,600519
1956,2018-01-26,705.384,715.364,715.544,702.144,43978.0,600519
1957,2018-01-29,716.904,674.464,717.814,673.144,74535.0,600519
1958,2018-01-30,674.144,680.224,686.914,668.164,51911.0,600519
1959,2018-01-31,677.144,702.684,709.854,677.144,60402.0,600519
1960,2018-02-01,705.144,695.874,705.444,691.064,50582.0,600519
1961,2018-02-02,690.364,678.544,691.374,663.144,75420.0,600519
1962,2018-02-05,665.364,656.374,668.104,643.744,98995.0,600519
1963,2018-02-06,641.144,647.004,660.744,641.144,88168.0,600519
1964,2018-02-07,658.144,621.574,662.024,620.154,88289.0,600519
1965,2018-02-08,620.344,639.134,656.144,620.344,83409.0,600519
1966,2018-02-09,618.144,621.574,628.034,596.144,105578.0,600519
1967,2018-02-12,629.144,635.624,643.644,623.344,64179.0,600519
1968,2018-02-13,643.164,650.124,652.964,642.644,53389.0,600519
1969,2018-02-14,658.144,656.594,658.144,650.364,30652.0,600519
1970,2018-02-22,665.444,680.594,682.144,661.384,50764.0,600519
1971,2018-02-23,685.144,680.624,694.704,675.144,38158.0,600519
1972,2018-02-26,685.024,681.654,690.194,671.164,43658.0,600519
1973,2018-02-27,687.144,676.124,694.144,675.364,42601.0,600519
1974,2018-02-28,670.144,663.764,680.444,657.144,48330.0,600519
1975,2018-03-01,666.144,680.114,684.994,661.914,44794.0,600519
1976,2018-03-02,676.144,674.554,681.704,668.144,25991.0,600519
1977,2018-03-05,676.324,658.254,680.144,655.174,37234.0,600519
1978,2018-03-06,663.144,656.404,665.744,635.274,64570.0,600519
1979,2018-03-07,653.144,648.184,662.144,647.134,34595.0,600519
1980,2018-03-08,652.144,660.904,662.144,646.144,35349.0,600519
1981,2018-03-09,665.694,666.344,670.714,661.644,30171.0,600519
1982,2018-03-12,667.694,662.094,672.064,660.914,39888.0,600519
1983,2018-03-13,661.144,648.494,664.744,648.144,38577.0,600519
1984,2018-03-14,647.814,665.024,666.224,645.364,37355.0,600519
1985,2018-03-15,666.164,684.614,685.144,666.164,56148.0,600519
1986,2018-03-16,685.744,677.994,692.124,677.024,35855.0,600519
1987,2018-03-19,682.114,691.624,692.134,677.144,38666.0,600519
1988,2018-03-20,688.144,685.874,690.144,678.144,28877.0,600519
1989,2018-03-21,688.254,680.144,691.254,678.144,26742.0,600519
1990,2018-03-22,682.144,664.224,686.144,662.154,37486.0,600519
1991,2018-03-23,639.144,649.204,661.634,638.224,52546.0,600519
1992,2018-03-26,646.144,651.634,653.204,640.024,46256.0,600519
1993,2018-03-27,661.144,652.884,664.024,642.144,47548.0,600519
1994,2018-03-28,638.114,620.194,641.144,607.144,113539.0,600519
1995,2018-03-29,620.344,627.244,635.994,596.554,79081.0,600519
1996,2018-03-30,624.144,621.764,631.644,618.024,36540.0,600519
1997,2018-04-02,618.144,618.204,629.144,612.254,32039.0,600519
1998,2018-04-03,616.144,616.054,625.144,613.534,40235.0,600519
1999,2018-04-04,620.144,632.154,638.574,618.524,56891.0,600519
2000,2018-04-09,635.244,636.444,643.574,628.294,30833.0,600519
2001,2018-04-10,642.944,646.164,646.644,636.604,32043.0,600519
2002,2018-04-11,648.144,643.504,652.924,641.164,25723.0,600519
2003,2018-04-12,642.144,632.344,645.024,630.364,30713.0,600519
2004,2018-04-13,636.644,625.004,639.144,623.224,27549.0,600519
2005,2018-04-16,618.724,619.524,624.994,615.144,32939.0,600519
2006,2018-04-17,623.144,604.344,623.524,603.744,35172.0,600519
2007,2018-04-18,609.144,593.784,609.144,583.144,62616.0,600519
2008,2018-04-19,597.994,618.104,618.144,594.804,44207.0,600519
2009,2018-04-20,619.144,608.404,632.144,606.374,41511.0,600519
2010,2018-04-23,604.154,612.154,618.474,604.154,32659.0,600519
2011,2018-04-24,614.144,628.024,631.644,613.144,47282.0,600519
2012,2018-04-25,627.144,629.114,630.144,621.164,25252.0,600519
2013,2018-04-26,630.144,616.374,630.424,611.144,35047.0,600519
2014,2018-04-27,623.394,600.674,626.504,593.144,57915.0,600519
2015,2018-05-02,598.144,605.974,607.134,583.204,70259.0,600519
2016,2018-05-03,604.144,609.024,611.824,596.144,36326.0,600519
2017,2018-05-04,609.124,601.014,612.974,598.714,37375.0,600519
2018,2018-05-07,598.094,636.314,640.024,595.914,85591.0,600519
2019,2018-05-08,636.174,646.974,650.274,636.174,62497.0,600519
2020,2018-05-09,647.224,640.094,650.444,635.264,32331.0,600519
2021,2018-05-10,641.644,652.334,654.144,641.644,39293.0,600519
2022,2018-05-11,656.834,656.164,668.644,653.844,39141.0,600519
2023,2018-05-14,662.144,680.554,681.144,662.144,51014.0,600519
2024,2018-05-15,684.144,681.204,684.584,672.144,38055.0,600519
2025,2018-05-16,678.144,672.664,683.804,671.424,30795.0,600519
2026,2018-05-17,673.264,665.524,675.644,662.144,28517.0,600519
2027,2018-05-18,662.134,677.464,679.144,659.334,29255.0,600519
2028,2018-05-21,682.144,672.964,685.444,670.624,29059.0,600519
2029,2018-05-22,673.364,677.714,677.984,668.164,16998.0,600519
2030,2018-05-23,678.144,661.924,678.144,661.724,28268.0,600519
2031,2018-05-24,658.144,653.544,666.804,651.144,30416.0,600519
2032,2018-05-25,650.144,655.004,665.144,650.144,26511.0,600519
2033,2018-05-28,656.144,678.544,678.804,653.264,42805.0,600519
2034,2018-05-29,676.944,669.574,688.144,669.424,40820.0,600519
2035,2018-05-30,665.364,664.014,675.444,658.194,37147.0,600519
2036,2018-05-31,668.394,689.274,689.764,668.384,71852.0,600519
2037,2018-06-01,689.274,683.254,693.124,676.904,36177.0,600519
2038,2018-06-04,690.494,720.114,721.044,684.024,73805.0,600519
2039,2018-06-05,724.644,726.194,732.844,715.374,52629.0,600519
2040,2018-06-06,726.144,723.894,739.094,720.444,48969.0,600519
2041,2018-06-07,728.124,719.114,733.694,717.044,39167.0,600519
2042,2018-06-08,718.144,716.094,724.044,708.144,34958.0,600519
2043,2018-06-11,714.194,713.874,724.144,706.474,36547.0,600519
2044,2018-06-12,716.144,737.334,741.644,714.644,55287.0,600519
2045,2018-06-13,738.144,728.474,740.764,727.024,35244.0,600519
2046,2018-06-14,728.144,724.274,731.944,713.324,36159.0,600519
2047,2018-06-15,722.343,722.473,727.723,718.243,31707.0,600519
2048,2018-06-19,718.143,687.143,718.143,686.143,60195.0,600519
2049,2018-06-20,690.143,712.733,714.143,690.143,45838.0,600519
2050,2018-06-21,714.363,708.463,728.033,707.913,39182.0,600519
2051,2018-06-22,703.143,715.673,716.143,699.143,28854.0,600519
2052,2018-06-25,715.143,714.703,728.113,714.043,32934.0,600519
2053,2018-06-26,714.453,703.943,719.023,696.143,46577.0,600519
2054,2018-06-27,701.143,671.583,706.143,670.143,57298.0,600519
2055,2018-06-28,663.143,660.073,668.143,646.143,50833.0,600519
2056,2018-06-29,661.443,680.603,681.443,654.143,32929.0,600519
2057,2018-07-02,683.663,660.693,688.473,652.143,37558.0,600519
2058,2018-07-03,658.903,644.063,664.923,627.373,82837.0,600519
2059,2018-07-04,641.143,640.053,649.143,637.143,37990.0,600519
2060,2018-07-05,649.143,651.533,665.343,649.143,47123.0,600519
2061,2018-07-06,656.143,663.263,670.073,648.403,44156.0,600519
2062,2018-07-09,669.173,676.383,679.003,668.873,40572.0,600519
2063,2018-07-10,678.143,674.903,680.643,662.473,29010.0,600519
2064,2018-07-11,659.143,668.723,673.143,651.363,24278.0,600519
2065,2018-07-12,667.143,686.683,690.313,667.143,40170.0,600519
2066,2018-07-13,691.443,696.133,697.243,684.263,28907.0,600519
2067,2018-07-16,701.443,703.823,713.253,700.173,32474.0,600519
2068,2018-07-17,706.143,691.573,706.143,685.163,27806.0,600519
2069,2018-07-18,691.573,686.583,698.833,684.143,24521.0,600519
2070,2018-07-19,688.143,690.093,693.093,684.163,18078.0,600519
2071,2018-07-20,690.643,690.273,692.273,677.143,30548.0,600519
2072,2018-07-23,685.143,681.213,690.293,669.153,35969.0,600519
2073,2018-07-24,681.823,694.543,696.443,672.143,41808.0,600519
2074,2018-07-25,696.093,692.953,699.023,689.153,21743.0,600519
2075,2018-07-26,698.043,684.763,698.043,683.373,23067.0,600519
2076,2018-07-27,685.143,687.703,693.443,679.143,20913.0,600519
2077,2018-07-30,688.043,668.353,689.803,664.143,42171.0,600519
2078,2018-07-31,669.443,675.583,677.023,668.353,20683.0,600519
2079,2018-08-01,680.543,664.083,681.443,663.253,25237.0,600519
2080,2018-08-02,665.113,644.983,665.113,637.023,55001.0,600519
2081,2018-08-03,644.143,628.133,644.143,625.343,47336.0,600519
2082,2018-08-06,626.143,618.823,633.143,611.393,45248.0,600519
2083,2018-08-07,621.443,635.423,636.973,611.163,39085.0,600519
2084,2018-08-08,636.163,625.363,638.143,621.013,29685.0,600519
2085,2018-08-09,620.143,641.023,643.643,619.263,34485.0,600519
2086,2018-08-10,641.023,636.323,643.913,633.343,23817.0,600519
2087,2018-08-13,632.143,628.363,632.143,615.823,34570.0,600519
2088,2018-08-14,628.363,629.273,633.643,622.653,21696.0,600519
2089,2018-08-15,628.943,611.943,629.143,610.143,34997.0,600519
2090,2018-08-16,601.143,597.583,617.643,589.143,59939.0,600519
2091,2018-08-17,606.643,584.003,606.643,579.153,46574.0,600519
2092,2018-08-20,581.593,593.933,594.693,566.003,48852.0,600519
2093,2018-08-21,596.143,620.633,621.443,596.143,52249.0,600519
2094,2018-08-22,620.143,616.843,622.343,612.143,20675.0,600519
2095,2018-08-23,620.843,619.353,627.643,614.323,27357.0,600519
2096,2018-08-24,618.143,609.443,618.143,605.603,26090.0,600519
2097,2018-08-27,611.143,636.443,636.443,611.143,48016.0,600519
2098,2018-08-28,642.143,630.143,642.923,627.693,32488.0,600519
2099,2018-08-29,631.143,634.993,638.023,628.243,27404.0,600519
2100,2018-08-30,637.353,629.543,641.743,628.153,33788.0,600519
2101,2018-08-31,625.393,608.333,626.143,605.643,58980.0,600519
2102,2018-09-03,601.143,615.353,616.813,599.943,30179.0,600519
2103,2018-09-04,615.943,624.183,625.143,610.743,21540.0,600519
2104,2018-09-05,624.143,606.933,626.133,606.143,28983.0,600519
2105,2018-09-06,601.143,593.143,608.403,589.143,42370.0,600519
2106,2018-09-07,594.643,600.113,607.173,594.283,29240.0,600519
2107,2018-09-10,601.343,593.943,602.953,589.843,21202.0,600519
2108,2018-09-11,594.713,595.143,600.113,589.773,19496.0,600519
2109,2018-09-12,592.143,579.143,594.013,577.153,41157.0,600519
2110,2018-09-13,587.143,581.123,591.143,569.143,47713.0,600519
2111,2018-09-14,583.123,592.043,598.923,577.673,40900.0,600519
2112,2018-09-17,594.143,594.953,602.103,590.203,29112.0,600519
2113,2018-09-18,592.143,615.843,617.143,591.363,37858.0,600519
2114,2018-09-19,615.723,630.563,635.143,615.143,48221.0,600519
2115,2018-09-20,634.343,627.693,636.043,626.503,27519.0,600519
2116,2018-09-21,631.143,649.153,649.153,629.153,42617.0,600519
2117,2018-09-25,644.143,646.163,654.913,642.403,30639.0,600519
2118,2018-09-26,651.243,674.073,681.823,651.133,72287.0,600519
2119,2018-09-27,676.643,673.143,677.143,664.543,40508.0,600519
2120,2018-09-28,675.843,679.143,682.343,668.023,35089.0,600519
2121,2018-10-08,664.553,635.293,668.143,635.293,82745.0,600519
2122,2018-10-09,636.043,644.143,647.853,635.043,40222.0,600519
2123,2018-10-10,646.403,620.063,647.143,618.833,63098.0,600519
2124,2018-10-11,584.153,594.133,618.083,584.153,91581.0,600519
2125,2018-10-12,600.143,617.143,621.823,599.723,54472.0,600519
2126,2018-10-15,618.633,616.043,621.093,609.173,35607.0,600519
2127,2018-10-16,615.123,616.283,628.673,611.153,26393.0,600519
2128,2018-10-17,624.143,614.863,626.443,599.043,43077.0,600519
2129,2018-10-18,609.143,595.083,609.143,594.113,52156.0,600519
2130,2018-10-19,587.143,619.143,624.143,584.223,76199.0,600519
2131,2018-10-22,624.143,642.143,651.163,624.143,73108.0,600519
2132,2018-10-23,638.143,590.883,638.143,584.143,123112.0,600519
2133,2018-10-24,577.253,586.133,599.143,569.143,76112.0,600519
2134,2018-10-25,569.143,568.143,571.643,557.723,75568.0,600519
2135,2018-10-26,568.143,559.243,574.143,557.123,55327.0,600519
2136,2018-10-29,498.233,498.233,498.233,498.233,49076.0,600519
2137,2018-10-30,459.143,473.143,492.143,458.163,204396.0,600519
2138,2018-10-31,476.143,498.043,504.143,471.143,96884.0,600519
2139,2018-11-01,504.143,512.143,534.643,500.393,98106.0,600519
2140,2018-11-02,534.143,549.043,549.143,521.383,89156.0,600519
2141,2018-11-05,542.143,524.943,542.143,520.913,75517.0,600519
2142,2018-11-06,523.143,515.143,523.303,507.153,45566.0,600519
2143,2018-11-07,518.143,515.543,524.093,511.153,38107.0,600519
2144,2018-11-08,523.143,519.483,526.143,517.143,33763.0,600519
2145,2018-11-09,516.363,511.143,518.143,511.143,24336.0,600519
2146,2018-11-12,502.143,501.143,503.343,485.943,67824.0,600519
2147,2018-11-13,495.263,519.143,519.143,492.143,66429.0,600519
2148,2018-11-14,519.103,504.243,519.103,501.693,41766.0,600519
2149,2018-11-15,507.943,508.843,513.943,504.643,30833.0,600519
2150,2018-11-16,510.143,509.143,515.143,507.173,28938.0,600519
2151,2018-11-19,509.443,518.163,521.143,508.253,36179.0,600519
2152,2018-11-20,514.143,510.743,517.143,509.143,26943.0,600519
2153,2018-11-21,503.143,513.843,518.043,502.823,27107.0,600519
2154,2018-11-22,514.293,513.643,516.473,507.143,21213.0,600519
